2.677520621291250014e-01,4.553722615132290708e-01
2.602005289929799070e-01,4.846272190055561646e-01
3.057560113659756329e-01,5.214453869514599216e-01
3.038081766408985418e-01,4.664954732284166128e-01
3.484397386982833744e-01,4.520336484561062740e-01
2.255736246473764306e-01,5.345857317700209999e-01
3.028207409079060053e-01,5.059917241222999795e-01
2.758488894651793810e-01,4.688520757236361858e-01
2.934752967775361432e-01,5.157264765215716640e-01
2.474386168322793289e-01,5.334115767128371211e-01
2.252139215620498902e-01,5.250014246106878835e-01
3.711197152360597995e-01,4.395070389669554767e-01
2.428779692496913500e-01,5.780756086468240573e-01
4.093535121579732761e-01,4.107795890112947435e-01
3.079957501542539555e-01,4.862996860104476515e-01
3.012230383676366974e-01,5.289152298618786663e-01
3.211168380237864883e-01,4.316744537283827565e-01
2.345625699431007904e-01,5.206602271102815926e-01
3.422812653032215602e-01,4.828065242412202807e-01
3.044416321469878839e-01,4.916305213049591560e-01
2.661125491363964257e-01,5.533332403979489555e-01
2.896900538943822934e-01,5.029898479012799850e-01
3.378756186961531238e-01,4.664545188646357365e-01
2.426550944907249485e-01,5.349725380999736934e-01
3.263694300218203392e-01,4.536376716969915401e-01
3.424318892098521805e-01,4.642774818252318747e-01
2.883685359799909032e-01,4.837626923995655970e-01
3.080186955749438238e-01,4.272373711284683795e-01
3.091384575685497405e-01,5.720827904103559236e-01
3.302958391639077007e-01,4.121836980719727483e-01
3.988959017259622319e-01,4.038244651469317104e-01
3.955180167581764938e-01,3.597456285405404297e-01
2.581038989080187696e-01,4.656199999206837026e-01
2.276489764524851633e-01,5.350318792534498602e-01
3.232404844890671702e-01,4.554791424805522126e-01
4.452785764423730086e-01,3.488757203982171817e-01
2.724561384626866811e-01,5.101357124541777699e-01
2.900072084749433232e-01,5.461386233959644176e-01
3.461618717991616911e-01,4.497089326978525037e-01
2.872390360238052387e-01,5.372539223799509545e-01
2.856964306821920818e-01,4.832438791296066460e-01
3.305506195590982577e-01,4.685669939100921555e-01
3.442367999289330793e-01,5.071119232403109578e-01
2.642666696282535144e-01,4.940285856439333712e-01
3.521344335649299051e-01,5.077596626290099557e-01
3.502525172380528962e-01,4.857589301979151064e-01
2.695488113625682525e-01,6.048678157687550350e-01
2.562082712453351840e-01,5.443829259847731139e-01
1.992041104223728210e-01,4.772943514495636697e-01
2.701338932006704385e-01,4.414883761563922482e-01
3.260947451628980476e-01,4.558040031402290637e-01
3.993087513082310691e-01,4.198699979654372250e-01
2.658892898354325851e-01,5.990585263061923849e-01
3.850494763841078028e-01,4.247991361678219446e-01
3.344852251253748743e-01,5.166969640906442507e-01
3.426596825206654762e-01,4.239961732720559651e-01
2.381608071693874507e-01,5.873503891427220847e-01
2.777588565773114748e-01,5.146122208616028537e-01
3.892861546472675682e-01,3.362182145574695302e-01
2.977104230232223703e-01,4.960459742482450363e-01
3.056411271969842747e-01,4.943997431124085296e-01
2.793386745932513460e-01,5.383112857979691634e-01
2.557081292356863100e-01,4.871596862809652873e-01
2.661236038006587479e-01,5.228334299076962122e-01
3.309156971356297383e-01,4.556185439659447001e-01
2.523307081354253523e-01,5.133709251849727373e-01
2.976506415068667089e-01,5.451069427889554397e-01
3.033051671492276169e-01,4.805473505641284504e-01
4.021590720173459088e-01,4.897820384296349139e-01
2.771075025105840250e-01,4.849393413110725248e-01
1.952073665222008592e-01,5.115807633390505593e-01
3.275306515461003931e-01,4.918167892251923967e-01
2.986642172109786886e-01,4.213577033859958187e-01
2.513316348422459656e-01,5.106241319399720258e-01
2.811158172743838390e-01,4.396805356167697854e-01
2.872747837189685294e-01,4.785568840123401446e-01
3.199265325504120905e-01,5.120945003454671074e-01
4.310809361895929781e-01,5.065265410494360632e-01
2.447651884328362337e-01,5.470099052250370075e-01
2.439841133570815890e-01,6.036389062311908749e-01
2.536180675523918016e-01,4.909120675619769170e-01
3.535346293802842377e-01,4.425375829542496087e-01
2.445497818674806367e-01,5.151468030915551388e-01
3.757873958576622986e-01,4.248254000795671503e-01
3.464709418010792907e-01,3.984508393052007547e-01
2.737935488760128155e-01,4.821930743232600847e-01
2.498690295381427173e-01,5.249556627518489060e-01
3.130969894289166722e-01,5.448338837237459709e-01
3.581413994760792585e-01,4.829092330649731313e-01
2.956905364165577366e-01,4.891885229807489410e-01
2.753230087977885931e-01,5.396124251277851780e-01
3.973231539998158812e-01,4.334510643421232157e-01
1.899794144482363500e-01,5.450559238806156337e-01
2.658188253554690794e-01,4.734396465356354167e-01
3.888208397684649875e-01,4.661378133057119122e-01
2.802301397272521921e-01,5.051897199144925743e-01
2.683143137750398366e-01,5.016358838762606798e-01
3.344602130651292970e-01,4.902796187249348625e-01
3.449354508748284642e-01,4.919901387329287945e-01
2.768757040807787728e-01,4.578978489344376346e-01
2.753930596770620687e-01,5.531499396093055854e-01
3.206311738954362722e-01,4.858950431484627686e-01
3.292433334643826148e-01,4.321460083221301818e-01
2.706756161175122299e-01,5.049834998205073866e-01
3.257723293002547926e-01,4.232931759177168685e-01
2.958697194819130960e-01,5.037008585303108799e-01
3.069275405595628392e-01,4.875896832393885605e-01
3.035726671956594513e-01,5.223404122975203734e-01
2.840165876009176360e-01,4.615782331871621236e-01
3.038496273052873065e-01,5.044026234057862323e-01
3.546047216778122069e-01,5.473930516023820525e-01
1.865686221482221185e-01,5.692294787826009950e-01
2.417594661710933956e-01,5.142533690086701359e-01
2.831528168760921171e-01,5.012212994641904729e-01
3.108745515646426094e-01,4.824677598000667866e-01
3.421942064206546785e-01,5.134023186901157665e-01
3.270457459850405479e-01,5.491598430002184728e-01
2.833281304175197524e-01,4.719453082128219901e-01
2.349660024962703375e-01,5.592979589854818467e-01
2.761438418234193337e-01,4.842473979249253269e-01
3.374053098827143327e-01,4.430159550592379647e-01
3.308940535556110785e-01,4.811712308859679155e-01
3.031804803057459030e-01,4.546142963219545474e-01
2.954460215132138079e-01,4.578572221142211407e-01
2.909896107822781963e-01,5.098710342602451595e-01
3.183756815506986748e-01,5.185126094682701581e-01
3.009060815142091116e-01,4.346704206887042066e-01
3.050797288376816407e-01,4.738802825372623873e-01
3.236472739468783666e-01,5.145357074188577906e-01
2.827004849738451453e-01,5.193516760632468365e-01
2.269363670727609916e-01,6.320617251793569924e-01
3.733862764453806937e-01,4.925347524094152440e-01
3.880400316783529924e-01,4.510555810539345067e-01
2.803274950674666810e-01,4.900767721613437100e-01
2.615070458658151908e-01,4.855622893065368872e-01
2.983589235360357694e-01,4.986524324325654067e-01
3.626089939152293273e-01,4.572118565797307910e-01
2.726576499939930009e-01,4.763876473857671656e-01
2.924773552787496289e-01,5.431114113103607810e-01
2.666244971654905260e-01,6.155698003569198828e-01
2.760138984886510993e-01,5.168238776789289002e-01
2.618901379899115645e-01,5.557013662709563429e-01
2.808417156419190097e-01,5.029436356118908158e-01
3.047572736522358161e-01,5.616003096876429623e-01
2.838396899960433095e-01,5.053233947340972643e-01
3.363331831273401740e-01,5.325271254404437826e-01
3.619291776958302176e-01,4.732354648884213866e-01
2.827710181157820912e-01,5.256741224209815488e-01
3.432929457310652799e-01,5.000319359954032983e-01
2.971411514621671301e-01,5.077108039361051262e-01
3.181587728983747976e-01,4.908579878785664374e-01
1.690032410150122677e-01,5.713669704406374450e-01
3.042834856310703828e-01,5.388695865417294506e-01
2.674442274388539875e-01,4.994075900809040180e-01
3.559784716149175798e-01,4.479768789984641120e-01
3.447138064147403647e-01,4.664322516184074008e-01
2.027651950359536936e-01,5.357140379773450700e-01
3.288269861778755354e-01,4.765168811662110482e-01
3.000451416239501845e-01,4.602756604817075381e-01
2.597065267752909357e-01,5.384203721389084762e-01
2.438179602362004483e-01,5.511368304724620915e-01
3.023080406070138282e-01,4.435224041693237029e-01
2.650757745307941171e-01,5.317551491356453663e-01
3.585011128855449813e-01,4.796670052258711903e-01
3.213226819551249225e-01,5.993185083664871460e-01
2.786065048869800220e-01,4.628634437289880221e-01
3.288336022902988987e-01,5.054114921942867156e-01
3.752183527818536701e-01,4.620646528206735493e-01
2.980320199559743921e-01,4.499318924386956353e-01
3.541629560830219514e-01,5.759955445701046006e-01
3.543222775472907315e-01,4.349890125139957986e-01
2.552262305150173605e-01,6.179868859279681326e-01
2.342664599361798661e-01,5.372957876773531982e-01
3.254731634746243496e-01,4.632599352569871654e-01
2.295821998671067621e-01,5.979967453420826917e-01
2.935253183777046249e-01,5.430144648153886200e-01
3.227206029020688316e-01,4.985437815082487401e-01
3.525597653480574967e-01,4.992081335522699503e-01
3.640831923489717958e-01,4.379242226986911346e-01
3.194749800916760196e-01,4.943564165426961310e-01
3.475741533536488848e-01,4.934793787000529841e-01
3.067674519393336907e-01,5.065040347241924756e-01
2.908206074823548315e-01,5.179003090424418865e-01
2.692775750874376040e-01,5.796209713307074463e-01
3.095792295440148445e-01,4.724542124312462454e-01
2.599256866629617302e-01,5.984937384186683751e-01
3.362901526702368193e-01,4.864971888130456001e-01
2.051788258024226375e-01,4.942784429277644054e-01
2.720573112437499885e-01,4.160846075588969240e-01
3.281895829061250991e-01,4.552752812643291458e-01
2.415832730496056124e-01,5.744716622042218557e-01
3.417401475484962980e-01,5.034048461794300433e-01
2.953622765847250808e-01,4.693692250955197598e-01
3.112300711136427589e-01,4.653674661362489084e-01
3.521284932439017190e-01,4.261536651672028775e-01
3.007275419020135621e-01,4.203753440026062327e-01
2.536075966511428526e-01,5.388884687481880764e-01
2.089382314559174170e-01,5.884414462322772321e-01
2.716397401700449410e-01,5.737299625840093231e-01
2.912838531130991782e-01,4.816848421168052341e-01
3.154509448817645612e-01,4.086494853693163343e-01
3.281197893819334244e-01,5.080297262180037965e-01
2.500393644642300850e-01,4.847150776724095111e-01
2.866860816788670552e-01,5.267149626869003232e-01
3.221826518226768021e-01,5.909598852904731636e-01
2.781286827076442925e-01,5.879005152017808822e-01
3.012710609276670892e-01,4.521690913884960361e-01
2.445295034644626164e-01,4.734923847292044075e-01
4.213379665619793046e-01,5.326520063547066641e-01
2.197167402937248715e-01,5.528582991886497044e-01
3.101444150802569744e-01,4.290640409876727013e-01
2.722632499087725422e-01,4.616879663707289527e-01
2.908803497986630071e-01,4.951091019447084740e-01
1.973916792538732423e-01,5.734046403107827539e-01
3.270031095074781291e-01,4.454417365028678910e-01
3.110624471858707274e-01,4.590567100003166701e-01
2.400919006480457252e-01,5.344497749658303487e-01
3.203393012488296443e-01,5.003566401748951176e-01
2.548470121059840943e-01,5.467589291090508841e-01
2.864574462237010621e-01,4.633960568769572852e-01
3.565875354107527206e-01,4.768416782688226219e-01
2.820429380186880719e-01,4.717376149423264109e-01
3.784571266329843642e-01,5.146506061840041557e-01
3.047219030878643986e-01,4.842941357517566714e-01
2.599026473034916629e-01,5.394516605204385806e-01
3.055388342621275233e-01,5.087098562677880853e-01
3.459283107432770121e-01,4.463330691699627928e-01
3.057919856171038564e-01,4.893280966650613295e-01
3.263758749145725946e-01,4.968157451649622969e-01
2.631134891398387299e-01,5.449896293404559167e-01
2.602843253388451572e-01,5.492490895705846032e-01
3.252948204118440434e-01,5.215839698411927072e-01
2.182985532283343022e-01,5.808954153582388535e-01
3.934322781477493924e-01,4.468299962364191691e-01
2.267227664048074298e-01,5.438554902970380578e-01
2.630232608870471944e-01,4.523643999788365955e-01
2.788544585907712925e-01,4.121490491654823951e-01
2.491684110510457850e-01,5.283576172050363784e-01
3.457875021539821847e-01,4.552832554548496002e-01
3.145836210072360806e-01,4.407804556383450034e-01
3.401237656707443158e-01,4.385299605396337785e-01
2.547304289239308295e-01,4.899525366978046970e-01
2.659030878325048253e-01,5.242414299540147926e-01
2.324881995978254345e-01,5.173504857421282743e-01
3.138895184975050157e-01,4.497100648239845677e-01
3.615566005752038903e-01,4.490414806619441590e-01
3.596828837561536485e-01,4.642739271228848996e-01
2.457306425488107182e-01,5.260838632329747355e-01
2.667406937229774844e-01,4.409906668970987598e-01
3.480062512823195453e-01,4.737929400769802513e-01
3.091498310047243181e-01,4.475647727592274583e-01
2.943546769273251984e-01,4.559798207127309655e-01
3.220920929573404812e-01,5.150131131975320686e-01
3.335635477626864853e-01,4.801784098550302415e-01
3.619813019036403068e-01,5.219903542569230837e-01
3.118895814120303811e-01,3.905202504392484286e-01
3.446315825061427862e-01,4.450753014382579087e-01
3.544140240639742645e-01,5.020518404129550305e-01
2.958020788011772595e-01,4.893564034044655120e-01
2.809580044961491607e-01,4.895394636654665232e-01
2.854359709638398801e-01,5.003347544628853338e-01
2.829969445452750199e-01,5.145463863751864597e-01
3.380433520375457634e-01,4.750531567062161731e-01
3.156275886169075395e-01,4.942257361357658696e-01
4.312877347755352808e-01,4.568488118952878096e-01
2.744641519652555317e-01,4.591763735571868787e-01
3.697229354159394799e-01,4.637801217829157219e-01
2.982625513809466500e-01,4.522668380428744861e-01
3.543062026793833419e-01,4.425124426182893700e-01
2.961151174186663071e-01,5.387210408087648172e-01
3.006088142211095215e-01,5.496631302281921316e-01
3.122621732597849475e-01,4.531546052034847172e-01
3.205376350492793458e-01,5.344373535919888507e-01
2.796570284460206945e-01,5.007731383438753792e-01
3.254949722782654598e-01,5.312273786052050806e-01
3.115157988250731314e-01,5.192422854894827022e-01
2.202070675570743652e-01,6.162722324083022007e-01
2.577013993812628523e-01,5.308423424534924884e-01
2.946755775915541609e-01,5.012253378685854743e-01
3.053267732029553150e-01,5.400638873992470446e-01
3.247362563984314554e-01,5.264748914426624626e-01
2.574789667304764329e-01,4.995569854077701599e-01
3.049100197789342825e-01,4.947667852493531915e-01
2.438358103794515397e-01,4.892357416193303665e-01
2.498636253024903442e-01,4.734686128663796456e-01
4.002275719169963719e-01,4.283015505274955226e-01
2.926994533237036178e-01,4.917707721427761469e-01
2.845938723557094319e-01,5.031178556389162004e-01
3.194788845617451134e-01,5.259216686249306161e-01
2.765142875854331161e-01,4.477066553502023760e-01
3.103353228911210904e-01,4.909070855215919016e-01
3.071690429864695204e-01,5.131188471822165642e-01
1.793257146599920859e-01,5.344770040252690979e-01
2.858469877618334820e-01,4.613945449521095199e-01
2.546382973572595687e-01,5.392344724578473913e-01
3.149389991899231855e-01,4.678838726431415740e-01
3.700306421327381190e-01,4.277064798297020021e-01
2.224615872076113332e-01,5.793382238228153014e-01
3.176222720260378773e-01,4.804809826606347700e-01
2.950428439578030582e-01,4.765902135181375732e-01
2.633655399556092402e-01,6.328005989470606441e-01
2.829008096880942791e-01,4.806322568804662909e-01
3.657679916315129676e-01,4.260025728771310582e-01
2.873760735948006073e-01,4.043472783192618714e-01
3.909305926345643112e-01,4.739331720264235992e-01
2.955920765631668834e-01,5.158568534456726695e-01
3.094008040314862873e-01,5.242181263710966599e-01
3.096419694490004648e-01,4.529945670586463802e-01
3.291652825326361609e-01,4.550476039083446445e-01
2.713728295540738245e-01,5.394480225925057937e-01
3.159613669257079760e-01,5.090608145336354973e-01
3.076927108582554471e-01,4.757022239261466945e-01
4.167135237333086106e-01,4.125148849771293480e-01
2.731381402306269357e-01,5.177992662038110039e-01
2.602328864366986183e-01,5.003386301314942664e-01
2.970166017645641254e-01,4.953329852514249954e-01
2.708936732250077917e-01,5.452632130330337112e-01
2.920432579716288890e-01,5.364877636972785746e-01
3.616099099464113453e-01,4.064888775186138448e-01
3.475299329471057685e-01,5.307120790121213627e-01
2.860808290283750610e-01,5.006483623140860484e-01
3.809463920938312431e-01,4.724043365896078983e-01
2.778591666221423839e-01,5.817523625925584696e-01
3.618246564384299813e-01,4.489274578183497511e-01
2.438270002986364926e-01,5.789332614346448525e-01
2.405941607261743997e-01,5.583953841191225953e-01
2.408158159038430446e-01,5.567812779346843488e-01
2.890731602896642327e-01,5.731138552581406254e-01
2.636932321236309384e-01,4.821537701191640490e-01
3.403184672588311921e-01,4.275444208971242999e-01
2.891349518193601087e-01,4.981173141604101628e-01
3.520564216052419759e-01,5.024614873932685688e-01
2.556739997563473588e-01,4.933784640323001236e-01
1.997444891492793362e-01,6.348282038576783526e-01
2.761036024689029200e-01,4.653850864944504284e-01
3.978657264889003953e-01,4.505071487638371286e-01
3.650191044771032844e-01,4.971972854991729696e-01
3.355323034720426034e-01,5.118027632473288735e-01
2.882461631238533717e-01,4.938835361059265017e-01
2.345695926081630134e-01,5.861616670384974803e-01
2.719263036229800923e-01,5.368594693787016592e-01
2.940262170816405618e-01,5.060317068239378324e-01
3.039820695547365004e-01,4.289324703399735039e-01
2.770320345855657451e-01,4.962926895807793781e-01
3.114825919974747448e-01,5.557889497063721596e-01
2.964053595642510142e-01,4.777275503870989648e-01
2.795659918831382429e-01,4.846712114527931270e-01
3.373004562551210062e-01,4.851338728456412452e-01
3.385594140303481714e-01,4.235359154258252490e-01
2.981704905004460837e-01,4.801861659190340692e-01
3.502574767494858188e-01,5.034014897224410312e-01
3.236420183156722419e-01,4.985907286388654991e-01
2.406429664895554099e-01,5.254357116419592355e-01
2.553944716929376080e-01,4.958963007614651253e-01
3.196115982691998814e-01,4.915062185238198711e-01
3.022033036175059140e-01,5.342365346811590587e-01
3.077688053477194430e-01,4.222755930001284019e-01
2.240889193923331635e-01,5.539905002930216593e-01
3.123087718626794684e-01,4.911285161542613409e-01
3.002287806996444264e-01,4.946849517867978330e-01
3.000921787847891098e-01,4.616620813562486436e-01
3.336790250144685555e-01,4.726981524425467596e-01
2.729605659669604445e-01,5.002793740166806558e-01
3.359236254576765113e-01,4.868495451091069404e-01
3.016250686192580854e-01,4.838707386399914712e-01
2.939636613830857170e-01,4.837535976538188121e-01
2.930876198869483140e-01,5.089817509717282640e-01
3.092066729479795439e-01,5.526908284149836259e-01
2.388341255454016487e-01,4.929673630070308121e-01
3.135030507016276502e-01,5.649392713888556905e-01
3.254391891998603126e-01,4.698971443149747018e-01
2.610483239960140756e-01,5.244741597419606549e-01
2.549229735944137376e-01,5.863488890679006138e-01
2.627030460150250324e-01,4.693068838699919754e-01
3.640475805322068159e-01,4.641836506269136908e-01
2.925992311826461911e-01,5.613876024661584863e-01
3.195776597694787169e-01,4.137782931758958171e-01
2.711981109280189317e-01,4.708711859494902896e-01
2.127921060500897465e-01,5.049617125679775054e-01
2.862365400044611929e-01,4.947070454338928780e-01
3.447696073234433611e-01,4.831866380658255133e-01
2.964658158689615908e-01,5.472490555221340980e-01
1.724529165152395294e-01,5.567650486151685119e-01
3.477513161876808478e-01,4.682555430456669665e-01
2.736853164113743353e-01,5.149779881081645305e-01
3.078619968460469813e-01,4.916591722405094789e-01
2.743337708308055123e-01,4.103858679155130140e-01
2.812720518624496902e-01,5.655065815907451832e-01
2.130528452901518932e-01,5.407368542941185519e-01
2.422834337693242079e-01,5.430127564687330377e-01
1.691029618883164998e-01,6.101015001555001316e-01
3.071630118595986003e-01,5.335801813650949965e-01
3.040920397128831221e-01,5.487295246291754580e-01
3.336330668830926882e-01,4.037745976703384643e-01
4.364693692536766312e-01,4.554609958204494657e-01
3.102380004651431600e-01,4.228212832324907966e-01
2.877069978077679835e-01,5.543363971738280993e-01
3.573816859894293207e-01,4.246721024360592400e-01
2.283587648515727209e-01,4.620703193894928895e-01
1.337314780627589239e-01,6.598238883033918922e-01
3.275481980483604949e-01,5.064149763358247736e-01
2.657085401427614624e-01,4.982913875447003149e-01
2.738929530147833358e-01,5.216267849498568143e-01
3.266834826608608355e-01,4.365678515741736043e-01
3.707474519052426087e-01,4.665548030431481141e-01
3.247718259955486020e-01,5.041855199173045365e-01
3.583514736969708459e-01,4.559446410901698554e-01
3.098865952071230279e-01,4.891035381000364279e-01
3.119642992951996430e-01,5.279238684176195129e-01
2.838653577000870287e-01,5.005148104714679524e-01
3.076743974484261734e-01,4.541378065092063210e-01
2.818553245615744163e-01,4.686240149464064308e-01
2.561658459184290582e-01,5.768556457556064387e-01
3.399473164939746939e-01,5.136726925457837378e-01
3.235603596801433501e-01,4.565292840583047296e-01
3.427306782196013479e-01,5.335441409921752864e-01
2.894706295697940246e-01,5.033061953573121361e-01
2.803307690210208869e-01,5.128533444708157640e-01
3.240618684499128044e-01,4.738150932618892530e-01
3.216621911475764373e-01,4.347691314111166161e-01
2.659363359012888450e-01,5.312432587098553372e-01
3.013426096983843339e-01,4.880347101511274266e-01
3.057594959754772468e-01,5.049129358941131240e-01
3.261577539704777484e-01,5.295097281138612111e-01
4.017486046237195851e-01,4.121223864816372373e-01
2.986920534624444290e-01,4.976517466690176805e-01
2.328018165639091364e-01,5.384335739568699708e-01
2.889225659528737444e-01,4.306031431023521483e-01
3.422009169127687156e-01,4.484428490948143553e-01
3.371142339897382767e-01,5.729836495110323114e-01
3.491370489136477184e-01,4.161546389820701686e-01
2.776086891289827885e-01,5.218239639768196270e-01
1.622141012040851649e-01,5.901469455523496999e-01
2.942497707811877472e-01,4.819130262773230755e-01
4.336154483412206773e-01,4.356305666005924060e-01
3.377336256580711904e-01,5.235433015008297275e-01
3.790909591242181409e-01,4.306682264051764353e-01
2.435612106597177251e-01,5.165525945907494254e-01
3.038631954865798623e-01,5.417124387871530278e-01
2.687893931218293675e-01,5.317553946107702600e-01
2.791380911714390622e-01,5.054050189471509524e-01
2.033037307579347863e-01,5.910848188141786252e-01
2.070486713852787708e-01,5.294627025639060403e-01
2.448200566769189179e-01,4.868882787926424593e-01
3.280135341623697798e-01,4.206119344873312516e-01
3.056477616370733008e-01,5.414930699067634912e-01
3.148763268606699639e-01,5.080033878165586270e-01
3.408573569277953963e-01,4.669835461992019598e-01
3.604784769719687754e-01,4.801201520680701273e-01
3.452199498636841501e-01,4.887519933790079874e-01
2.434279747261452187e-01,4.544478648623327399e-01
3.055983545733029216e-01,4.859815659607074068e-01
2.773901240401100421e-01,4.567884592283762424e-01
3.266452581511243847e-01,4.691166651197616333e-01
2.771695123727898613e-01,5.237526622877377580e-01
3.616236725676271746e-01,5.679439064868969655e-01
2.615280572806411019e-01,4.985356625287755694e-01
2.691567648030682713e-01,4.999566538508206648e-01
2.289370505192924177e-01,4.593477116716311315e-01
4.448840777192220042e-01,4.597009438851806795e-01
2.745826715812250685e-01,4.720741178347580003e-01
3.009490086771420270e-01,4.763263462091023026e-01
2.725095124579050565e-01,5.716681729784960364e-01
2.679246830542802438e-01,4.979258641289009968e-01
1.986398763700201187e-01,6.242070373683926698e-01
2.445418807088819979e-01,5.801500631480791537e-01
3.507658902343735452e-01,5.581854143087213727e-01
2.616572887991869267e-01,5.351733838150494194e-01
3.424433831744672085e-01,5.074822820056823502e-01
3.091543505725204977e-01,4.629446431338991030e-01
2.841620014432559849e-01,5.623902557274449432e-01
3.381813541900828834e-01,4.792516101813986129e-01
2.827043175506916417e-01,4.332091683632338652e-01
3.165415890457515258e-01,5.082460964664807790e-01
2.292959580731763758e-01,6.041816843524911995e-01
2.959847595495527783e-01,5.683568284560023276e-01
2.686447918681540981e-01,4.967655691102350612e-01
2.658171958272282920e-01,5.867503867373693449e-01
3.510542434374512299e-01,4.763537245013367283e-01
